idsubproduto,descricaoproduto,flaginativo,idsecao,idgrupo,idsubgrupo,descrsecao,descrgrupo,descrsubgrupo
123133745,PERFIL U USINADA 4 NA 1ª ASTM A-36,F,7,17,81,SERRALHERIA,PERFIL,PERFIL U
12001,PERFIL U USINADA 4 NA 2ª,F,7,17,81,SERRALHERIA,PERFIL,PERFIL U
123133746,PERFIL U USINADA 6 NA 1ª,F,7,17,81,SERRALHERIA,PERFIL,PERFIL U
11999,PERFIL U USINADA 6 NA 2ª,F,7,17,81,SERRALHERIA,PERFIL,PERFIL U
123133849,PERFIL U USINADA 8 NA 1ª,F,7,17,81,SERRALHERIA,PERFIL,PERFIL U
11963,KIT SEGURANÇA E ACESSO 1,F,7,17,108,SERRALHERIA,PERFIL,KIT PROMO
11965,KIT SEGURANÇA E ACESSO 2,F,7,17,108,SERRALHERIA,PERFIL,KIT PROMO
11967,KIT SEGURANÇA E ACESSO 3,F,7,17,108,SERRALHERIA,PERFIL,KIT PROMO
10624,TUBO METALON 20 X 20 X 18 PROMO,F,7,21,67,SERRALHERIA,CONSUMO,METALON
10576,TUBO METALON 20 X 20 X 20 PROMO,F,7,21,67,SERRALHERIA,CONSUMO,METALON
10666,TUBO METALON 20 X 20 X 28 PROMO,F,7,21,67,SERRALHERIA,CONSUMO,METALON
10969,TUBO METALON 30 X 20 X 16 PROMO,F,7,21,67,SERRALHERIA,CONSUMO,METALON
10578,TUBO METALON 30 X 20 X 18 PROMO,F,7,21,67,SERRALHERIA,CONSUMO,METALON
11099,TUBO METALON 30 X 30 X 16 PROMO,F,7,21,67,SERRALHERIA,CONSUMO,METALON
10580,TUBO METALON 30 X 30 X 18 PROMO,F,7,21,67,SERRALHERIA,CONSUMO,METALON
11097,TUBO METALON 40 X 40 X 18 PROMO,F,7,21,67,SERRALHERIA,CONSUMO,METALON
11101,TUBO METALON 50 X 30 X 16 PROMO,F,7,21,67,SERRALHERIA,CONSUMO,METALON
10582,TUBO METALON 50 X 30 X 18 PROMO,F,7,21,67,SERRALHERIA,CONSUMO,METALON
10584,TUBO METALON 70 X 30 X 18 PROMO,F,7,21,67,SERRALHERIA,CONSUMO,METALON
10220,CANTONEIRA  2 X 5/16,F,7,22,103,SERRALHERIA,TELHA,TRAPEZIO
11911,"TUBO GALVANIZADO  3/4 X 2,65",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
10971,"TUBO GALVANIZADO  3/4 X 2,65 PROMO",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
123133705,"TUBO GALVANIZADO C/ ROSCA 1'' X 2,65 NBR5580 CL(33,40EXT)",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
334,"TUBO GALVANIZADO C/ ROSCA 1'' X 3,35 DIN2440 NBR 5580M (33,7",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
123133706,"TUBO GALVANIZADO C/ ROSCA 1.1/2 X 3,00 NBR5580CL (48,30EXT)",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
336,"TUBO GALVANIZADO C/ ROSCA 1.1/2 X 3,35 DIN2440 NBR5580M (48,",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
123133707,"TUBO GALVANIZADO C/ ROSCA 1.1/4 X 2,65 NBR5580CL(42,40EXT)",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
335,"TUBO GALVANIZADO C/ ROSCA 1.1/4 X 3,35 DIN2440 NBR5580M (42,",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
332,"TUBO GALVANIZADO C/ ROSCA 1/2 X 2,65 DIN2440 NBR 5580M (21,3",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
123133709,"TUBO GALVANIZADO C/ ROSCA 2'' X 3,00 NBR 5580 CL (60,30EXT)",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
4508,"TUBO GALVANIZADO C/ ROSCA 2'' X 3,75 DIN2440 NBR5580M CM (60",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
123133710,"TUBO GALVANIZADO C/ ROSCA 2.1/2 X 3,35 NBR5580CL(76,10EXT)",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
6105,"TUBO GALVANIZADO C/ ROSCA 2.1/2 X 3,75 NBR5580 M DIN2440",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
123133711,"TUBO GALVANIZADO C/ ROSCA 3'' X 3,35 NBR5580CL (88,90EXT)",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
123133712,"TUBO GALVANIZADO C/ ROSCA 3/4 X 2,25 NBR5580CL ( 26,90EXT)",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
333,"TUBO GALVANIZADO C/ ROSCA 3/4 X 2,65 DIN2440 NBR 5580M(26,90",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
123133855,"TUBO GALVANIZADO S/ ROSCA 1'' X 18 ( 33,40 EXT ) #",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
11253,"TUBO GALVANIZADO S/ ROSCA 1'' X 18 ( 33,40 EXT ) EMP2",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
123133713,"TUBO GALVANIZADO S/ ROSCA 1"" X 14 ( 33,40 EXT ) #",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
11243,"TUBO GALVANIZADO S/ ROSCA 1"" X 14 ( 33,40 EXT ) EMP2",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
123133843,"TUBO GALVANIZADO S/ ROSCA 1"" X 16 ( 33,40 EXT ) #",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
11155,"TUBO GALVANIZADO S/ ROSCA 1"" X 16 ( 33,40 EXT ) EMP2",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
123133714,"TUBO GALVANIZADO S/ ROSCA 1.1/2 X 14 ( 48,30 EXT ) #",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
11043,"TUBO GALVANIZADO S/ ROSCA 1.1/2 X 14 ( 48,30 EXT ) EMP2",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
123133889,"TUBO GALVANIZADO S/ ROSCA 1.1/2 X 16 ( 48,30 EXT ) #",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
11229,"TUBO GALVANIZADO S/ ROSCA 1.1/2 X 16 ( 48,30 EXT ) EMP2",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
11365,"TUBO GALVANIZADO S/ ROSCA 1.1/2 X 18 ( 48,30 EXT ) #",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
123133715,"TUBO GALVANIZADO S/ ROSCA 1.1/4 X 14 ( 42,20 EXT ) #",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
11061,"TUBO GALVANIZADO S/ ROSCA 1.1/4 X 14 ( 42,20 EXT ) EMP2",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
123133888,"TUBO GALVANIZADO S/ ROSCA 1.1/4 X 16 ( 42,20 EXT ) #",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
11063,"TUBO GALVANIZADO S/ ROSCA 1.1/4 X 16 ( 42,20 EXT ) EMP2",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
11819,"TUBO GALVANIZADO S/ ROSCA 1.1/4 X 18 ( 31,75 EXT )",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
11367,"TUBO GALVANIZADO S/ ROSCA 1.1/4 X 18 ( 31,75 EXT ) EMP2",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
123133877,"TUBO GALVANIZADO S/ ROSCA 1/2 X 14 ( 21,30 EXT ) #",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
11163,"TUBO GALVANIZADO S/ ROSCA 1/2 X 14 ( 21,30 EXT ) EMP2",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
123134065,"TUBO GALVANIZADO S/ ROSCA 1/2 X 16 ( 21,30 EXT ) #",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
11193,"TUBO GALVANIZADO S/ ROSCA 1/2 X 16 ( 21,30 EXT ) EMP2",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
123133716,"TUBO GALVANIZADO S/ ROSCA 2"" X 14 ( 60,30 EXT ) #",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
11477,"TUBO GALVANIZADO S/ ROSCA 2"" X 14 ( 60,30 EXT ) EMP2",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
123134019,"TUBO GALVANIZADO S/ ROSCA 2"" X 16 ( 50,80 EXT) #",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
11249,"TUBO GALVANIZADO S/ ROSCA 2"" X 16 ( 50,80 EXT) EMP2",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
123133708,"TUBO GALVANIZADO S/ ROSCA 2"" X 16 ( 60,30 EXT) #",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
11479,"TUBO GALVANIZADO S/ ROSCA 2"" X 16 ( 60,30 EXT) EMP2",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
123134032,"TUBO GALVANIZADO S/ ROSCA 2"" X 18 ( 50,80 EXT) #",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
11251,"TUBO GALVANIZADO S/ ROSCA 2"" X 18 ( 50,80 EXT) EMP2",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
123133956,"TUBO GALVANIZADO S/ ROSCA 2"" X 18 ( 60,30 EXT ) #",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
11759,"TUBO GALVANIZADO S/ ROSCA 2"" X 18 ( 60,30 EXT ) EMP2",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
123133767,"TUBO GALVANIZADO S/ ROSCA 2.1/2 X 14 ( 76,20 EXT ) #",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
11269,"TUBO GALVANIZADO S/ ROSCA 2.1/2 X 14 76,20 EMP2",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
123133896,"TUBO GALVANIZADO S/ ROSCA 2.1/2 X 16 ( 76,20 EXT ) #",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
123133717,"TUBO GALVANIZADO S/ ROSCA 3/4 X 14 ( 26,70 EXT ) #",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
11181,"TUBO GALVANIZADO S/ ROSCA 3/4 X 14 ( 26,70 EXT ) EMP2",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
123133871,"TUBO GALVANIZADO S/ ROSCA 3/4 X 16 ( 26,70 EXT ) #",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
11241,"TUBO GALVANIZADO S/ ROSCA 3/4 X 16 ( 26,70 EXT ) # EMP2",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
123133880,"TUBO GALVANIZADO S/ ROSCA 4'' X 14 ( 101,60 EXT ) #",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
11493,"TUBO GALVANIZADO S/ ROSCA 4'' X 14 ( 101,60 EXT ) EMP2",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
11947,"TUBO GALVANIZADO S/ ROSCA 4'' X 16 ( 101,60 EXT ) #",F,7,23,48,SERRALHERIA,TUBO,GALVANIZADO
123133766,TUBO METALON 100 X 100 X 14,F,7,23,67,SERRALHERIA,TUBO,METALON
10768,TUBO METALON 100 X 100 X 14  EMP2,F,7,23,67,SERRALHERIA,TUBO,METALON
11773,TUBO METALON 100 X 100 X 16,F,7,23,67,SERRALHERIA,TUBO,METALON
11333,TUBO METALON 100 X 100 X 16  EMP2,F,7,23,67,SERRALHERIA,TUBO,METALON
11589,"TUBO METALON 100 X 100 X 2,65",F,7,23,67,SERRALHERIA,TUBO,METALON
11625,"TUBO METALON 100 X 100 X 2,65 EMP2",F,7,23,67,SERRALHERIA,TUBO,METALON
123133940,TUBO METALON 100 X 100 X 3/16 *,F,7,23,67,SERRALHERIA,TUBO,METALON
123133765,TUBO METALON 100 X 100 X 3MM,F,7,23,67,SERRALHERIA,TUBO,METALON
11847,TUBO METALON 100 X 100 X 3MM EMP2,F,7,23,67,SERRALHERIA,TUBO,METALON
123133808,TUBO METALON 100 X 50 X 14,F,7,23,67,SERRALHERIA,TUBO,METALON
11041,TUBO METALON 100 X 50 X 14 EMP2,F,7,23,67,SERRALHERIA,TUBO,METALON
11875,TUBO METALON 100 X 50 X 2MM EMP2,F,7,23,67,SERRALHERIA,TUBO,METALON
12099,TUBO METALON 100 X 50 X 3MM,F,7,23,67,SERRALHERIA,TUBO,METALON
11993,TUBO METALON 120 X 60 X 4.75 6MT,F,7,23,67,SERRALHERIA,TUBO,METALON
10454,TUBO METALON 15 X 15 X 16,F,7,23,67,SERRALHERIA,TUBO,METALON
123133846,TUBO METALON 15 X 15 X 18,F,7,23,67,SERRALHERIA,TUBO,METALON
11481,TUBO METALON 15 X 15 X 18 EMPR 02,F,7,23,67,SERRALHERIA,TUBO,METALON
12137,TUBO METALON 150 X 50 X 16,F,7,23,67,SERRALHERIA,TUBO,METALON
12047,TUBO METALON 150 X 50 X 2MM,F,7,23,67,SERRALHERIA,TUBO,METALON
123133825,"TUBO METALON 150 X 50 X 3,00",F,7,23,67,SERRALHERIA,TUBO,METALON
12003,TUBO METALON 20 X 20 X 14,F,7,23,67,SERRALHERIA,TUBO,METALON
123133865,TUBO METALON 20 X 20 X 16,F,7,23,67,SERRALHERIA,TUBO,METALON
123133566,TUBO METALON 20 X 20 X 18,F,7,23,67,SERRALHERIA,TUBO,METALON
123133567,TUBO METALON 20 X 20 X 20 #,F,7,23,67,SERRALHERIA,TUBO,METALON
123133568,TUBO METALON 25 X 25 X 18,F,7,23,67,SERRALHERIA,TUBO,METALON
123133569,TUBO METALON 30 X 20 X 16,F,7,23,67,SERRALHERIA,TUBO,METALON
123133570,TUBO METALON 30 X 20 X 18 #,F,7,23,67,SERRALHERIA,TUBO,METALON
123133571,TUBO METALON 30 X 20 X 20 #,F,7,23,67,SERRALHERIA,TUBO,METALON
123134025,TUBO METALON 30 X 30 X 14,F,7,23,67,SERRALHERIA,TUBO,METALON
11319,TUBO METALON 30 X 30 X 14 EMP2,F,7,23,67,SERRALHERIA,TUBO,METALON
123133914,TUBO METALON 30 X 30 X 16,F,7,23,67,SERRALHERIA,TUBO,METALON
123133572,TUBO METALON 30 X 30 X 18,F,7,23,67,SERRALHERIA,TUBO,METALON
123133573,TUBO METALON 40 X 20 X 18,F,7,23,67,SERRALHERIA,TUBO,METALON
123133574,TUBO METALON 40 X 20 X 20,F,7,23,67,SERRALHERIA,TUBO,METALON
123134064,TUBO METALON 40 X 40 X 14,F,7,23,67,SERRALHERIA,TUBO,METALON
11373,TUBO METALON 40 X 40 X 14 EMP2,F,7,23,67,SERRALHERIA,TUBO,METALON
123133575,TUBO METALON 40 X 40 X 16,F,7,23,67,SERRALHERIA,TUBO,METALON
11203,TUBO METALON 40 X 40 X 16 PROMO,F,7,23,67,SERRALHERIA,TUBO,METALON
123133576,TUBO METALON 40 X 40 X 18,F,7,23,67,SERRALHERIA,TUBO,METALON
123133807,"TUBO METALON 40 X 40 X 2,65MM",F,7,23,67,SERRALHERIA,TUBO,METALON
123133980,TUBO METALON 50 X 20 X 18,F,7,23,67,SERRALHERIA,TUBO,METALON
123133929,TUBO METALON 50 X 30 X 14,F,7,23,67,SERRALHERIA,TUBO,METALON
11065,TUBO METALON 50 X 30 X 14 EMP2,F,7,23,67,SERRALHERIA,TUBO,METALON
123133577,TUBO METALON 50 X 30 X 16,F,7,23,67,SERRALHERIA,TUBO,METALON
123133578,TUBO METALON 50 X 30 X 18,F,7,23,67,SERRALHERIA,TUBO,METALON
123133801,"TUBO METALON 50 X 30 X 2,65 MM",F,7,23,67,SERRALHERIA,TUBO,METALON
11763,"TUBO METALON 50 X 30 X 2,65 MM EMP2",F,7,23,67,SERRALHERIA,TUBO,METALON
123133579,TUBO METALON 50 X 30 X 20 #,F,7,23,67,SERRALHERIA,TUBO,METALON
123134094,TUBO METALON 50 X 50 X 14,F,7,23,67,SERRALHERIA,TUBO,METALON
123133580,TUBO METALON 50 X 50 X 16,F,7,23,67,SERRALHERIA,TUBO,METALON
11505,TUBO METALON 50 X 50 X 16 EMP2,F,7,23,67,SERRALHERIA,TUBO,METALON
20028141,TUBO METALON 50 X 50 X 18,F,7,23,67,SERRALHERIA,TUBO,METALON
11205,TUBO METALON 50 X 50 X 18 EMP2,F,7,23,67,SERRALHERIA,TUBO,METALON
123134046,"TUBO METALON 50 X 50 X 2,65 MM",F,7,23,67,SERRALHERIA,TUBO,METALON
11117,"TUBO METALON 50 X 50 X 2,65 MM EMP2",F,7,23,67,SERRALHERIA,TUBO,METALON
11869,TUBO METALON 50 X 50 X 2.65MM EMP2,F,7,23,67,SERRALHERIA,TUBO,METALON
11495,TUBO METALON 50 X 50 X 2MM EMP2,F,7,23,67,SERRALHERIA,TUBO,METALON
10652,TUBO METALON 50 X 50 X 3 MM,F,7,23,67,SERRALHERIA,TUBO,METALON
123133800,TUBO METALON 60 X 40 X 14,F,7,23,67,SERRALHERIA,TUBO,METALON
11761,TUBO METALON 60 X 40 X 16,F,7,23,67,SERRALHERIA,TUBO,METALON
11871,TUBO METALON 60 X 40 X 2MM EMP2,F,7,23,67,SERRALHERIA,TUBO,METALON
123133755,TUBO METALON 60 X 60 X 14,F,7,23,67,SERRALHERIA,TUBO,METALON
6149,TUBO METALON 60 X 60 X 16,F,7,23,67,SERRALHERIA,TUBO,METALON
123133781,"TUBO METALON 60 X 60 X 2,65 MM",F,7,23,67,SERRALHERIA,TUBO,METALON
123133832,TUBO METALON 70 X 30 X 14,F,7,23,67,SERRALHERIA,TUBO,METALON
12037,TUBO METALON 70 X 30 X 16,F,7,23,67,SERRALHERIA,TUBO,METALON
50375271,TUBO METALON 70 X 30 X 18,F,7,23,67,SERRALHERIA,TUBO,METALON
123133581,TUBO METALON 70 X 70 X 14,F,7,23,67,SERRALHERIA,TUBO,METALON
11775,TUBO METALON 70 X 70 X 16,F,7,23,67,SERRALHERIA,TUBO,METALON
123133779,"TUBO METALON 70 X 70 X 2,65 MM",F,7,23,67,SERRALHERIA,TUBO,METALON
11873,TUBO METALON 70 X 70 X 2MM EMP2,F,7,23,67,SERRALHERIA,TUBO,METALON
123133934,TUBO METALON 70 X 70 X 3MM,F,7,23,67,SERRALHERIA,TUBO,METALON
123133760,TUBO METALON 80 X 40 X 14,F,7,23,67,SERRALHERIA,TUBO,METALON
11397,TUBO METALON 80 X 40 X 14 EMP2,F,7,23,67,SERRALHERIA,TUBO,METALON
123133764,TUBO METALON 80 X 40 X 16,F,7,23,67,SERRALHERIA,TUBO,METALON
123133582,TUBO METALON 80 X 80 X 14,F,7,23,67,SERRALHERIA,TUBO,METALON
11139,TUBO METALON 80 X 80 X 14 EMPR 02,F,7,23,67,SERRALHERIA,TUBO,METALON
10913,TUBO METALON 80 X 80 X 16,F,7,23,67,SERRALHERIA,TUBO,METALON
11283,TUBO METALON 80 X 80 X 16 EMPR 02,F,7,23,67,SERRALHERIA,TUBO,METALON
123133982,"TUBO METALON 80 X 80 X 2,65 MM",F,7,23,67,SERRALHERIA,TUBO,METALON
123133866,TUBO METALON 90 X 30 X 14,F,7,23,67,SERRALHERIA,TUBO,METALON
123133583,TUBO METALON 90 X 30 X 16,F,7,23,67,SERRALHERIA,TUBO,METALON
123133584,TUBO METALON 90 X 30 X 18,F,7,23,67,SERRALHERIA,TUBO,METALON
