idsubproduto,descricaoproduto,flaginativo,idsecao,idgrupo,idsubgrupo,descrsecao,descrgrupo,descrsubgrupo
3260,MASSA PLASTICA IBERE 400 GRAMAS CINZA *,F,1,18,21,ACESSORIO/MIUDEZA,QUIMICOS,COLA / ADESIVO
11311,PREGO BUCHA NYLON 6X38 - SILVA,F,1,18,21,ACESSORIO/MIUDEZA,QUIMICOS,COLA / ADESIVO
11307,SELANTE ESTRUTURAL 935 BRANCO - SILVA,F,1,18,21,ACESSORIO/MIUDEZA,QUIMICOS,COLA / ADESIVO
5650,SIKADUR EPOXI C/1KG *,F,1,18,21,ACESSORIO/MIUDEZA,QUIMICOS,COLA / ADESIVO
3329,SIKAFLEX CINZA 300ML *,F,1,18,21,ACESSORIO/MIUDEZA,QUIMICOS,COLA / ADESIVO
6114,SILICONE ACETICO BRANCO,F,1,18,21,ACESSORIO/MIUDEZA,QUIMICOS,COLA / ADESIVO
6113,SILICONE ACETICO INCOLOR,F,1,18,21,ACESSORIO/MIUDEZA,QUIMICOS,COLA / ADESIVO
6115,SILICONE ACETICO PRETO,F,1,18,21,ACESSORIO/MIUDEZA,QUIMICOS,COLA / ADESIVO
3412,SILICONE BISNAGA 50 GR BRANCO *,F,1,18,21,ACESSORIO/MIUDEZA,QUIMICOS,COLA / ADESIVO
572,SILICONE BISNAGA 50 GR INCOLOR *,F,1,18,21,ACESSORIO/MIUDEZA,QUIMICOS,COLA / ADESIVO
11291,SILICONE BRANCO 250G SILVA,F,1,18,21,ACESSORIO/MIUDEZA,QUIMICOS,COLA / ADESIVO
11289,SILICONE INCOLOR 250G SILVA,F,1,18,21,ACESSORIO/MIUDEZA,QUIMICOS,COLA / ADESIVO
11293,SILICONE PRETO 270G SILVA,F,1,18,21,ACESSORIO/MIUDEZA,QUIMICOS,COLA / ADESIVO
11305,SILICONE PROMOÇÃO,F,1,18,21,ACESSORIO/MIUDEZA,QUIMICOS,COLA / ADESIVO
10239,SILICONE PU 40 PRETO 400G,F,1,18,21,ACESSORIO/MIUDEZA,QUIMICOS,COLA / ADESIVO
11301,SILICONE PU ALUZINCO CINZA - SILVA,F,1,18,21,ACESSORIO/MIUDEZA,QUIMICOS,COLA / ADESIVO
10172,SILICONE PU BRANCO  400G WURTH,F,1,18,21,ACESSORIO/MIUDEZA,QUIMICOS,COLA / ADESIVO
10241,SILICONE PU BRANCO 400G,F,1,18,21,ACESSORIO/MIUDEZA,QUIMICOS,COLA / ADESIVO
5981,SILICONE PU CINZA  380G,F,1,18,21,ACESSORIO/MIUDEZA,QUIMICOS,COLA / ADESIVO
11295,SILICONE PU FLEX 40 BRANCO - SILVA,F,1,18,21,ACESSORIO/MIUDEZA,QUIMICOS,COLA / ADESIVO
11297,SILICONE PU FLEX 40 CINZA  - SILVA,F,1,18,21,ACESSORIO/MIUDEZA,QUIMICOS,COLA / ADESIVO
11335,SILICONE PU FLEX 40 PRETO - SILVA,F,1,18,21,ACESSORIO/MIUDEZA,QUIMICOS,COLA / ADESIVO
11949,SILICONE VIDRO E ALUMINIO INCOLOR - SILVA,F,1,18,21,ACESSORIO/MIUDEZA,QUIMICOS,COLA / ADESIVO
2345,SUPER BONDER 3GR *,F,1,18,21,ACESSORIO/MIUDEZA,QUIMICOS,COLA / ADESIVO
3774,VEDA CALHA ALUMINIO CARTUC 280G - BRASCOLA,F,1,18,21,ACESSORIO/MIUDEZA,QUIMICOS,COLA / ADESIVO
10218,VEDA CALHA ALUMINIO MUNDIAL PRIME,F,1,18,21,ACESSORIO/MIUDEZA,QUIMICOS,COLA / ADESIVO
10456,VEDA CALHA CINZA - SILVA,F,1,18,21,ACESSORIO/MIUDEZA,QUIMICOS,COLA / ADESIVO
5677,ANTICORROSIVO *,F,1,18,55,ACESSORIO/MIUDEZA,QUIMICOS,LUBRIFICANTES
5672,CANTONEIRA 2 X 5/16,F,1,18,55,ACESSORIO/MIUDEZA,QUIMICOS,LUBRIFICANTES
3252,GRAXA LUBRIFICANTE 100GR *,F,1,18,55,ACESSORIO/MIUDEZA,QUIMICOS,LUBRIFICANTES
621,GRAXA LUBRIFICANTE 200 GR *,F,1,18,55,ACESSORIO/MIUDEZA,QUIMICOS,LUBRIFICANTES
284,GRAXA LUBRIFICANTE 400 GR *,F,1,18,55,ACESSORIO/MIUDEZA,QUIMICOS,LUBRIFICANTES
10478,OLEO SOLUVEL 1 LITRO VONDER,F,1,18,55,ACESSORIO/MIUDEZA,QUIMICOS,LUBRIFICANTES
6194,OLEO TIPO SINGER,F,1,18,55,ACESSORIO/MIUDEZA,QUIMICOS,LUBRIFICANTES
3942,VASELINA SÓLIDA 90 GR *,F,1,18,55,ACESSORIO/MIUDEZA,QUIMICOS,LUBRIFICANTES
1956,ANTI RESPINGO C/ SILICONE LATA,F,1,18,92,ACESSORIO/MIUDEZA,QUIMICOS,QUIM. DIVERSOS
5991,BATIDA DE PEDRA CARPLAST 900ML PRETA *,F,1,18,92,ACESSORIO/MIUDEZA,QUIMICOS,QUIM. DIVERSOS
123133455,CARBURETO 50 X 80 *,F,1,18,92,ACESSORIO/MIUDEZA,QUIMICOS,QUIM. DIVERSOS
5878,CONVERTEDOR DE FERRUGEM 500ML,F,1,18,92,ACESSORIO/MIUDEZA,QUIMICOS,QUIM. DIVERSOS
5657,PRIMER P/ MANTA 1L *,F,1,18,92,ACESSORIO/MIUDEZA,QUIMICOS,QUIM. DIVERSOS
4715,REMOVEDOR DE FERRUGENS 250ML WMAX,F,1,18,92,ACESSORIO/MIUDEZA,QUIMICOS,QUIM. DIVERSOS
2299,SILICONE SPRAY 300G SILVA,F,1,18,92,ACESSORIO/MIUDEZA,QUIMICOS,QUIM. DIVERSOS
2257,AGUARRAS 900 ML,F,1,18,98,ACESSORIO/MIUDEZA,QUIMICOS,SOLVENTE
2258,QUEROSENE 1000 ML *,F,1,18,98,ACESSORIO/MIUDEZA,QUIMICOS,SOLVENTE
2111,REDUTOR 5LT *,F,1,18,98,ACESSORIO/MIUDEZA,QUIMICOS,SOLVENTE
289,REDUTOR 900ML *,F,1,18,98,ACESSORIO/MIUDEZA,QUIMICOS,SOLVENTE
3628,SODA CAUSTICA 300 GRAMAS ( BRADOC ) *,F,1,18,98,ACESSORIO/MIUDEZA,QUIMICOS,SOLVENTE
11177,DILUENTE EPOXI 1L  -  AFETINTAS,F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
12081,"DUPLA FUNÇÃO BRANCO 0,9 LT 701101",F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
12083,"DUPLA FUNÇÃO BRANCO 3,6 LT 701101",F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
12077,"DUPLA FUNÇÃO CINZA 0,9 LT 1096",F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
12079,"DUPLA FUNÇÃO CINZA 3,6 LT 1096",F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
12073,"DUPLA FUNÇÃO CINZA ESCURO 0,9 LT 1908",F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
12075,"DUPLA FUNÇÃO CINZA ESCURO 3,6 LT 1908",F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
12069,"DUPLA FUNÇÃO PRETO 0,9 LT 1990",F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
12071,"DUPLA FUNÇÃO PRETO 3,6 LT  1990",F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
11171,"ESMALTE EPOXI AMARELO SEGURANÇA  2,7L  - AFETINTAS",F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
11175,"ESMALTE EPOXI AZUL SEGURANÇA  2,7L  - AFETINTAS",F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
11165,"ESMALTE EPOXI BRANCO N9,5  2,7L  - AFETINTAS",F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
11169,"ESMALTE EPOXI CINZA CLARO N6,5  2,7L  - AFETINTAS",F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
11167,"ESMALTE EPOXI PRETO N1  2,7L  - AFETINTAS",F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
11173,"ESMALTE EPOXI VERMELHO SEGURANÇA  2,7L  - AFETINTAS",F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
2279,"FERROLACK 0,9L BRANCO *",F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
4739,"FERROLACK 0,9L CINZA *",F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
5857,"FERROLACK 0,9L PRETO",F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
522,"FERROLACK 3,6L BRANCO *",F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
4738,"FERROLACK 3,6L CINZA *",F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
5858,"FERROLACK 3,6L PRETO",F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
10255,"GALVANITEX CINZA CLARO FOSCO 0,9",F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
10257,"GALVANITEX CINZA CLARO FOSCO 3,6",F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
3777,"GALVOPRIMER CORAL 0,9 LITRO BRANCO *",F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
3778,"GALVOPRIMER CORAL 3,6 LITRO BRANCO *",F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
221,HAMMERIT S/ FERRUGEM 0.8 BRANCO BRILH,F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
220,HAMMERIT S/ FERRUGEM 0.8 CINZA CLARO BRILH,F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
222,HAMMERIT S/ FERRUGEM 0.8 PRETO BRILH,F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
224,HAMMERIT S/ FERRUGEM 2.4 BRANCO BRILH,F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
223,HAMMERIT S/ FERRUGEM 2.4 CINZA CLARO BRILH,F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
225,HAMMERIT S/ FERRUGEM 2.4 PRETO BRILH,F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
10778,TINTA ESMALTE CORALIT ULTRA RESISTENCIA,F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
10322,TINTA SPRAY METALICO COBRE,F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
10324,TINTA SPRAY METALICO CROMADO,F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
10326,TINTA SPRAY METALICO DOURADO,F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
10328,TINTA SPRAY USO GERAL ALUMINIO,F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
10330,TINTA SPRAY USO GERAL AMARELO,F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
10332,TINTA SPRAY USO GERAL AZUL,F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
10334,TINTA SPRAY USO GERAL BRANCO BRILHO,F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
10336,TINTA SPRAY USO GERAL BRANCO FOSCO,F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
10338,TINTA SPRAY USO GERAL PRETO BRILHO,F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
10340,TINTA SPRAY USO GERAL PRETO FOSCO,F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
10342,TINTA SPRAY USO GERAL VERDE,F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
10344,TINTA SPRAY USO GERAL VERMELHO,F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
10999,"TRIPLA ACAO BRANCO 0,9LT  - FERROBASE PROMO",F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
11001,"TRIPLA ACAO BRANCO 3,6LT  - FERROBASE",F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
11003,"TRIPLA ACAO CINZA 0,9LT  - FERROBASE",F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
11005,"TRIPLA ACAO CINZA 3,6LT  - FERROBASE",F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
10995,"TRIPLA ACAO PRETO 0,9LT  - FERROBASE",F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
10997,"TRIPLA ACAO PRETO 3,6LT  - FERROBASE",F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
1116,ZARCAO SOLVENTEX 1/4 551 CINZA *,F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
1113,ZARCAO SOLVENTEX 1/4 564 VERDE,F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
1114,ZARCAO SOLVENTEX 1/4 990 VERM *,F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
324,ZARCAO SOLVENTEX 18L 551 CINZA *,F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
3600,ZARCAO SOLVENTEX 18L 564 VERDE *,F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
323,ZARCAO SOLVENTEX 18L 990 VERM *,F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
986,ZARCAO SOLVENTEX 3.6L 551 CINZA,F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
989,ZARCAO SOLVENTEX 3.6L 564 VERDE *,F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
988,ZARCAO SOLVENTEX 3.6L 990 VERM *,F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
1115,ZARCAO SOLVENTEX 9002 ESPECIAL 1/4 *,F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
1378,ZARCAO SOLVENTEX 9002 ESPECIAL 18 LT *,F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
1137,ZARCAO SOLVENTEX 9002 ESPECIAL 3.6L *,F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
1117,ZARCAO SOLVENTEX 969 PRETO 1/4 *,F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
4568,ZARCAO SOLVENTEX 969 PRETO 3.6L *,F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
11801,ZARCAO SPRAY 400ML MUNDIAL PRIME,F,1,18,101,ACESSORIO/MIUDEZA,QUIMICOS,TINTA
431,ARAME GALVANIZADO N 12 RODA DE 1KG *,F,2,2,5,CASA E JARDIM,ARAME,ARAME GALVANIZADO
432,ARAME GALVANIZADO N 14 RODA DE 1KG *,F,2,2,5,CASA E JARDIM,ARAME,ARAME GALVANIZADO
434,ARAME GALVANIZADO N 16 RODA DE 1KG *,F,2,2,5,CASA E JARDIM,ARAME,ARAME GALVANIZADO
435,ARAME GALVANIZADO N 18 RODA DE 1KG *,F,2,2,5,CASA E JARDIM,ARAME,ARAME GALVANIZADO
433,ARAME GALVANIZADO N 20 RODA DE 1KG *,F,2,2,5,CASA E JARDIM,ARAME,ARAME GALVANIZADO
430,ARAME GALVANIZADO N 22 RODA DE 1KG *,F,2,2,5,CASA E JARDIM,ARAME,ARAME GALVANIZADO
3334,ARAME GALVANIZADO N. 14 10 METROS *,F,2,2,5,CASA E JARDIM,ARAME,ARAME GALVANIZADO
3335,ARAME GALVANIZADO N. 16 10 METROS *,F,2,2,5,CASA E JARDIM,ARAME,ARAME GALVANIZADO
3336,ARAME GALVANIZADO N. 18 10 METROS *,F,2,2,5,CASA E JARDIM,ARAME,ARAME GALVANIZADO
3337,ARAME GALVANIZADO N. 20 10 METROS *,F,2,2,5,CASA E JARDIM,ARAME,ARAME GALVANIZADO
3338,ARAME GALVANIZADO N. 22 10 METROS *,F,2,2,5,CASA E JARDIM,ARAME,ARAME GALVANIZADO
427,ARAME FARPADO 100 METROS FIO 18*,F,2,2,40,CASA E JARDIM,ARAME,FARPADO
428,ARAME FARPADO 250 METROS FIO 18 *,F,2,2,40,CASA E JARDIM,ARAME,FARPADO
5775,CONCERTINA ARAME ESPIRAL LAMIN. 300 MM 08 MT *,F,2,2,40,CASA E JARDIM,ARAME,FARPADO
3359,CONCERTINA ARAME ESPIRAL LAMIN. 300 MM 10 MT *,F,2,2,40,CASA E JARDIM,ARAME,FARPADO
3137,CONCERTINA ARAME ESPIRAL LAMIN. 450 MM 10 MT *,F,2,2,40,CASA E JARDIM,ARAME,FARPADO
147,KIT CONCERTINA ARAME ESPIRAL + SUPORTE LAMIN. 300 MM 10 MT,F,2,2,40,CASA E JARDIM,ARAME,FARPADO
148,KIT CONCERTINA ARAME ESPIRAL + SUPORTE LAMIN. 450 MM 10 MT,F,2,2,40,CASA E JARDIM,ARAME,FARPADO
438,"ARAME QUEIMADO P/AMARRACAO 1,24 MM ( 18 )",F,2,2,91,CASA E JARDIM,ARAME,QUEIMADO/COBRE
1882,"ARAME TORCIDO QUEIMADO P/AMARRACAO 1,24 MM ( 18 )",F,2,2,91,CASA E JARDIM,ARAME,QUEIMADO/COBRE
271,CADEADO PADO 30/50 MM *,F,2,9,14,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",CADEADO
4728,CADEADO PADO 50 MM *,F,2,9,14,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",CADEADO
263,CADEADO PAPAIZ 20 MM *,F,2,9,14,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",CADEADO
264,CADEADO PAPAIZ 25 MM *,F,2,9,14,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",CADEADO
265,CADEADO PAPAIZ 30 MM *,F,2,9,14,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",CADEADO
272,CADEADO PAPAIZ 30/70 MM *,F,2,9,14,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",CADEADO
266,CADEADO PAPAIZ 35 MM *,F,2,9,14,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",CADEADO
267,CADEADO PAPAIZ 40 MM *,F,2,9,14,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",CADEADO
268,CADEADO PAPAIZ 45 MM *,F,2,9,14,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",CADEADO
269,CADEADO PAPAIZ 50 MM *,F,2,9,14,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",CADEADO
270,CADEADO PAPAIZ CRT 50 MM * TETRA,F,2,9,14,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",CADEADO
276,CADEADO STAM 20 MM *,F,2,9,14,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",CADEADO
277,CADEADO STAM 25 MM *,F,2,9,14,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",CADEADO
1646,CADEADO STAM 25 MM C/ SEGREDO *,F,2,9,14,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",CADEADO
278,CADEADO STAM 30 MM *,F,2,9,14,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",CADEADO
279,CADEADO STAM 35 MM *,F,2,9,14,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",CADEADO
2291,CADEADO STAM 40 MM *,F,2,9,14,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",CADEADO
1652,CADEADO STAM 40 MM C/ SEGREDO *,F,2,9,14,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",CADEADO
280,CADEADO STAM 45 MM *,F,2,9,14,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",CADEADO
6127,CILINDRO 90MM BUZIOS,F,2,9,14,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",CADEADO
456,CILINDRO STAM 803/804/1801 (C/PARAF.) - CROMADO,F,2,9,14,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",CADEADO
718,MACANETA STAM,F,2,9,14,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",CADEADO
1274,DOBRADICA C1001FG 1.1/2'' *,F,2,9,33,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",DOBRADICA/PORTA CADEADO
1275,DOBRADICA C1001FG 2'' *,F,2,9,33,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",DOBRADICA/PORTA CADEADO
1276,DOBRADICA C1001FG 2.1/2'' *,F,2,9,33,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",DOBRADICA/PORTA CADEADO
1278,DOBRADICA C1001FG 3'' X 2.1/2'' *,F,2,9,33,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",DOBRADICA/PORTA CADEADO
1279,DOBRADICA C1001FG 3.1/2' C/3PÇS,F,2,9,33,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",DOBRADICA/PORTA CADEADO
1281,DOBRADICA LATAO 1001 3 X 2.1/2 *,F,2,9,33,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",DOBRADICA/PORTA CADEADO
3370,DOBRADICA PORTA 1001 3'' X 2.1/2 C/3PC FG *,F,2,9,33,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",DOBRADICA/PORTA CADEADO
1389,DOBRADICA PORTA 1001 3'' X 3'' C/3PÇ FG *,F,2,9,33,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",DOBRADICA/PORTA CADEADO
1388,DOBRADICA PORTA 1001 3.1/2'' C/3 FG *,F,2,9,33,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",DOBRADICA/PORTA CADEADO
1390,DOBRADICA PORTA 1001 3.1/2'' X 3'' C/3PÇ FG *,F,2,9,33,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",DOBRADICA/PORTA CADEADO
1382,DOBRADICA PORTA 1001FG 1.1/2'' C/3 PÇ *,F,2,9,33,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",DOBRADICA/PORTA CADEADO
11055,DOBRADICA PORTA 1001FOE  3'' X 3'' C/3PÇ  *,F,2,9,33,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",DOBRADICA/PORTA CADEADO
1441,DOBRADICA PORTA 1003 3'' X 2.1/2'' FOE 3 PÇS *,F,2,9,33,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",DOBRADICA/PORTA CADEADO
1440,DOBRADICA PORTA 1003 3.1/2'' C/3PÇ FOE *,F,2,9,33,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",DOBRADICA/PORTA CADEADO
1394,DOBRADICA PORTA 1003A 3'' 1/2 C/ 3 PÇS FOE *,F,2,9,33,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",DOBRADICA/PORTA CADEADO
1392,DOBRADICA PORTA 1007 3'' X 2.1/2'' C/3PÇ FOEA-3 *,F,2,9,33,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",DOBRADICA/PORTA CADEADO
1393,DOBRADICA PORTA 1007 3.1/2 X 3'' C/3PÇ FOEA *,F,2,9,33,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",DOBRADICA/PORTA CADEADO
10588,DOBRADICA PORTA LOX 3.1/2X3 3PÇ,F,2,9,33,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",DOBRADICA/PORTA CADEADO
1383,DOBRADICA PORTA S1001FG 2'' C/3PÇ,F,2,9,33,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",DOBRADICA/PORTA CADEADO
1384,DOBRADICA PORTA S1001FG 2.1/2'' C/3PC *,F,2,9,33,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",DOBRADICA/PORTA CADEADO
1387,DOBRADICA PORTA S1001FG 4'' C/ 3PC *,F,2,9,33,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",DOBRADICA/PORTA CADEADO
1376,DOBRADICA PORTAO C401FOE 25CM *,F,2,9,33,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",DOBRADICA/PORTA CADEADO
10586,DOBRADICA PORTAO CHUMB. FOE25,F,2,9,33,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",DOBRADICA/PORTA CADEADO
10590,DOBRADICA PORTAO FOE 20,F,2,9,33,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",DOBRADICA/PORTA CADEADO
1377,DOBRADICA PORTAO HSC 401 20CM *,F,2,9,33,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",DOBRADICA/PORTA CADEADO
